YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,7,1,3,AS,5926,N601XX,ATL,MCO,1126,1121,-5,19,1140,269,275,242,1885,1542,14,1555,1556,-8,0,0,,,,,,
2015,6,29,1,EV,3190,N203XX,DFW,SFO,1403,1358,-5,29,1427,197,203,169,1299,1716,5,1720,1721,5,0,0,,,,,,
2015,6,30,2,MQ,7555,N814XX,PHX,LAS,1224,1230,6,31,1301,174,190,150,1165,1531,9,1518,1540,-3,0,0,,,,,,
2015,4,25,6,B6,8750,N708XX,ATL,ORD,1451,1452,1,18,1510,164,170,143,1019,1733,9,1735,1742,0,0,0,,,,,,
2015,6,15,1,UA,849,N126XX,LAS,SFO,738,728,-10,25,753,207,221,189,1463,1102,7,1105,1109,-7,0,0,,,,,,
2015,12,3,4,US,9632,N414XX,LAX,JFK,1548,1538,-10,38,1616,250,273,228,1798,2004,7,1958,2011,-15,0,0,,,,,,
2015,12,25,5,EV,3885,N343XX,SFO,ATL,1214,1210,-4,10,1220,128,127,100,759,1400,17,1422,1417,-13,0,0,,,,,,
2015,1,9,5,F9,6098,N766XX,MIA,CLT,1135,1125,-10,11,1136,278,282,264,2007,1600,7,1613,1607,-10,0,0,,,,,,
2015,11,8,7,AS,8498,N738XX,DFW,MCO,2359,6,7,38,44,256,290,240,1833,444,12,415,456,17,0,0,,0.0,0.0,1.0,16.0,0.0
2015,10,2,5,WN,3245,N882XX,ATL,SEA,1908,1859,-9,17,1916,287,290,262,2117,2338,11,2355,2349,-7,0,0,,,,,,
2015,7,17,5,NK,7830,N431XX,IAH,LAS,1102,1123,21,21,1144,299,303,269,2223,1613,13,1601,1626,16,0,0,,0.0,0.0,0.0,16.0,0.0
2015,4,7,2,DL,8409,N300XX,MIA,LAX,1353,1357,4,18,1415,296,307,270,2146,1845,19,1849,1904,4,0,0,,,,,,
2015,7,13,1,US,2985,N283XX,LAX,MCO,549,540,-9,29,609,293,312,273,2052,1042,10,1042,1052,-6,0,0,,,,,,
2015,9,27,7,EV,7628,N107XX,MCO,LAX,658,650,-8,30,720,194,221,183,1354,1023,8,1012,1031,-18,0,0,,,,,,
2015,4,1,3,DL,2778,N316XX,MIA,LAX,1915,1928,13,33,2001,282,308,260,1960,21,15,2357,36,16,0,0,,0.0,0.0,4.0,12.0,0.0
2015,7,14,2,WN,2547,N571XX,ORD,MIA,1625,1619,-6,14,1633,173,175,153,1194,1906,8,1918,1914,-12,0,0,,,,,,
2015,3,31,2,AA,8777,N552XX,LAS,ORD,1307,1257,-10,18,1315,342,351,318,2477,1833,15,1849,1848,-10,0,0,,,,,,
2015,2,9,1,US,7181,N181XX,PHX,SEA,1849,1840,-9,12,1852,70,75,44,305,1936,19,1959,1955,0,0,0,,,,,,
2015,5,28,4,AA,2285,N257XX,DFW,LAX,1046,1039,-7,35,1114,109,142,93,589,1247,14,1235,1301,-17,0,0,,,,,,
2015,6,25,4,B6,2276,N193XX,LAX,SEA,1400,1400,0,18,1418,339,350,312,2428,1930,20,1939,1950,-10,0,0,,,,,,
2015,2,17,2,NK,6178,N236XX,DFW,MCO,2153,2148,-5,19,2207,258,276,245,1850,212,12,211,224,3,0,0,,,,,,
2015,10,28,3,DL,6382,N933XX,ORD,LAS,1212,1215,3,10,1225,220,222,207,1593,1552,5,1552,1557,-1,0,0,,,,,,
2015,2,19,4,WN,501,N968XX,PHX,MCO,1151,1221,30,13,1234,60,74,47,281,1321,14,1251,1335,31,0,0,,0.0,0.0,28.0,3.0,0.0
2015,4,10,5,DL,3909,N949XX,MIA,JFK,2346,3,17,11,14,233,234,217,1574,351,6,339,357,15,0,0,,,,,,
2015,8,18,2,B6,6113,N811XX,IAH,DEN,823,828,5,40,908,158,192,142,1083,1130,10,1101,1140,13,0,0,,,,,,
2015,10,27,2,AA,1036,N343XX,MCO,LAX,1705,1655,-10,29,1724,258,284,248,1750,2132,7,2123,2139,-12,0,0,,,,,,
2015,11,21,6,F9,5385,N197XX,MCO,ATL,545,546,1,22,608,414,430,400,2997,1248,8,1239,1256,3,0,0,,,,,,
2015,3,7,6,VX,1128,N390XX,MCO,CLT,631,626,-5,21,647,69,85,51,244,738,13,740,751,3,0,0,,,,,,
2015,7,13,1,NK,223,N126XX,IAH,ORD,1106,1101,-5,30,1131,405,418,377,2966,1748,11,1751,1759,1,0,0,,,,,,
2015,12,29,2,AS,3166,N553XX,JFK,SFO,1039,1031,-8,17,1048,58,72,45,217,1133,10,1137,1143,-7,0,0,,,,,,
2015,1,1,4,US,1374,N860XX,SEA,SFO,2042,2108,26,39,2147,176,210,160,1208,27,11,2338,38,34,0,0,,0.0,0.0,0.0,34.0,0.0
2015,2,15,7,AS,1929,N323XX,MCO,SFO,2341,2341,0,30,11,318,348,306,2311,517,12,459,529,-7,0,0,,,,,,
2015,11,8,7,US,6488,N949XX,PHX,ATL,1657,1702,5,19,1721,70,69,42,270,1803,8,1807,1811,3,0,0,,,,,,
2015,10,10,6,UA,750,N749XX,MIA,CLT,913,917,4,23,940,394,400,369,2896,1549,8,1547,1557,11,0,0,,,,,,
2015,5,31,7,UA,2608,N473XX,IAH,DEN,733,736,3,10,746,394,396,380,2935,1406,6,1407,1412,11,0,0,,,,,,
2015,5,26,2,AA,3091,N203XX,DFW,DEN,2248,2238,-10,20,2258,362,372,339,2630,437,13,450,450,-12,0,0,,,,,,
2015,1,10,6,VX,5620,N676XX,IAH,PHX,1544,1534,-10,34,1608,239,262,215,1721,1943,13,1943,1956,-18,0,0,,,,,,
2015,12,7,1,WN,1714,N972XX,DFW,LAX,1450,1453,3,19,1512,94,121,84,456,1636,18,1624,1654,-1,0,0,,,,,,
2015,5,24,7,UA,618,N618XX,ORD,SFO,1214,1217,3,30,1247,85,122,73,456,1400,19,1339,1419,-1,0,0,,,,,,
2015,4,10,5,UA,4912,N404XX,MIA,IAH,1929,1922,-7,25,1947,369,395,351,2732,138,19,138,157,-15,0,0,,,,,,
2015,8,19,3,MQ,8266,N879XX,LAX,JFK,1323,1315,-8,34,1349,362,390,336,2633,1925,20,1925,1945,-7,0,0,,,,,,
2015,10,16,5,NK,6856,N400XX,CLT,IAH,1805,1810,5,34,1844,100,113,74,628,1958,5,1945,2003,1,0,0,,,,,,
2015,6,5,5,OO,7067,N249XX,LAS,DFW,2323,2321,-2,23,2344,358,375,335,2625,519,17,521,536,-12,0,0,,,,,,
2015,5,24,7,UA,991,N470XX,MIA,MCO,751,751,0,24,815,308,329,287,2303,1302,18,1259,1320,-2,0,0,,,,,,
2015,11,12,4,AA,3012,N229XX,SEA,PHX,1513,1513,0,24,1537,367,381,352,2634,2129,5,2120,2134,9,0,0,,,,,,
2015,4,17,5,WN,6619,N338XX,ORD,JFK,1602,1557,-5,34,1631,124,146,94,798,1805,18,1806,1823,-6,0,0,,,,,,
2015,7,21,2,UA,4411,N821XX,ATL,DFW,1545,1553,8,11,1604,279,265,249,1995,2013,5,2024,2018,8,0,0,,,,,,
2015,4,11,6,WN,2458,N693XX,LAS,ORD,1719,1755,36,31,1826,337,367,327,2451,2353,9,2256,2,31,0,0,,0.0,0.0,0.0,6.0,25.0
2015,8,20,4,WN,9330,N259XX,ATL,IAH,558,602,4,31,633,50,73,34,214,707,8,648,715,-3,0,0,,,,,,
2015,6,30,2,WN,1373,N207XX,DFW,MIA,1543,1533,-10,35,1608,270,298,244,1937,2012,19,2013,2031,-3,0,0,,,,,,
2015,1,5,1,HA,9225,N691XX,MIA,LAX,1821,1816,-5,34,1850,312,349,299,2326,2349,16,2333,5,-14,0,0,,,,,,
2015,7,12,7,AA,5676,N927XX,PHX,LAX,818,813,-5,38,851,80,102,59,432,950,5,938,955,-5,0,0,,,,,,
2015,8,29,6,B6,2726,N857XX,PHX,IAH,2257,2258,1,34,2332,320,352,302,2333,434,16,417,450,-6,0,0,,,,,,
2015,10,14,3,WN,9043,N592XX,IAH,LAX,2333,2331,-2,18,2349,126,129,98,723,127,13,139,140,-7,0,0,,,,,,
2015,4,17,5,MQ,1736,N589XX,PHX,CLT,1853,1916,23,33,1949,367,404,355,2730,144,16,100,200,14,0,0,,,,,,
2015,3,31,2,AA,6453,N423XX,SEA,LAS,644,641,-3,35,716,106,125,84,673,840,6,830,846,-9,0,0,,,,,,
2015,4,26,7,AS,4097,N324XX,MCO,ATL,1445,1449,4,29,1518,246,257,220,1769,1858,8,1851,1906,-2,0,0,,,,,,
2015,12,15,2,OO,7182,N517XX,MCO,MIA,1455,1456,1,18,1514,265,277,247,1846,1921,12,1920,1933,-1,0,0,,,,,,
2015,7,10,5,UA,4529,N490XX,SEA,CLT,502,459,-3,32,531,329,343,305,2452,1036,6,1031,1042,5,0,0,,,,,,
2015,8,7,5,AA,7685,N141XX,DFW,LAS,1113,1103,-10,12,1115,183,195,164,1206,1359,19,1416,1418,-14,0,0,,,,,,
2015,12,23,3,AA,8321,N886XX,LAS,JFK,2120,2110,-10,22,2132,244,259,226,1678,118,11,124,129,-7,0,0,,,,,,
2015,7,22,3,VX,8580,N130XX,DFW,ORD,2109,2110,1,26,2136,242,268,222,1738,118,20,111,138,-6,0,0,,,,,,
2015,4,23,4,US,7878,N118XX,LAX,ORD,1802,1852,50,32,1924,382,417,369,2846,133,16,24,149,59,0,0,,0.0,0.0,49.0,8.0,2.0
2015,9,18,5,NK,895,N563XX,DFW,PHX,1540,1536,-4,31,1607,198,210,174,1409,1901,5,1858,1906,6,0,0,,,,,,
2015,6,30,2,DL,2645,N421XX,SFO,MIA,1733,1820,47,37,1857,185,211,158,1319,2135,16,2038,2151,39,0,0,,0.0,0.0,20.0,1.0,18.0
2015,7,5,7,DL,5003,N859XX,CLT,IAH,1938,1943,5,20,2003,244,252,214,1709,2337,18,2342,2355,12,0,0,,,,,,
2015,7,16,4,DL,4462,N625XX,CLT,DFW,1118,1116,-2,10,1126,127,139,109,847,1315,20,1325,1335,3,0,0,,,,,,
2015,2,12,4,HA,3954,N947XX,LAX,ORD,655,721,26,28,749,167,194,149,1102,1018,17,942,1035,20,0,0,,0.0,0.0,0.0,1.0,19.0
2015,5,1,5,OO,2978,N721XX,MIA,DFW,1834,1835,1,11,1846,158,158,131,1026,2057,16,2112,2113,4,0,0,,,,,,
2015,8,9,7,UA,4562,N527XX,ORD,SFO,2119,2111,-8,14,2125,216,217,192,1563,37,11,55,48,-3,0,0,,,,,,
2015,5,26,2,EV,8871,N352XX,LAX,MIA,817,821,4,36,857,92,111,70,505,1007,5,949,1012,1,0,0,,,,,,
2015,8,10,1,UA,2275,N874XX,SEA,SFO,2126,2143,17,27,2210,355,362,328,2546,338,7,321,345,24,0,0,,0.0,0.0,0.0,1.0,23.0
2015,12,2,3,F9,1709,N863XX,ORD,LAS,1643,1635,-8,38,1713,130,148,102,799,1855,8,1853,1903,-9,0,0,,,,,,
2015,11,8,7,HA,9573,N360XX,LAX,CLT,1834,1943,69,24,2007,403,418,381,2951,228,13,117,241,74,0,0,,0.0,0.0,0.0,74.0,0.0
2015,8,29,6,B6,4991,N942XX,MCO,CLT,924,914,-10,13,927,103,110,90,616,1057,7,1107,1104,-9,0,0,,,,,,
2015,4,5,7,B6,2458,N859XX,LAS,CLT,1831,1823,-8,22,1845,201,220,182,1450,2147,16,2152,2203,-12,0,0,,,,,,
2015,9,19,6,OO,6820,N365XX,ATL,DEN,643,634,-9,21,655,183,199,168,1247,943,10,946,953,-6,0,0,,,,,,
2015,1,2,5,OO,7457,N585XX,ORD,DFW,1549,1548,-1,33,1621,66,100,48,274,1709,19,1655,1728,-6,0,0,,,,,,
2015,2,2,1,DL,7436,N463XX,MIA,LAS,1221,1216,-5,12,1228,196,194,167,1362,1515,15,1537,1530,5,0,0,,,,,,
2015,10,5,1,VX,555,N216XX,MCO,ORD,757,902,65,12,914,247,256,225,1722,1259,19,1204,1318,64,0,0,,0.0,0.0,0.0,64.0,0.0
2015,5,3,7,AA,6772,N601XX,DEN,IAH,741,746,5,32,818,374,404,364,2765,1422,8,1355,1430,2,0,0,,,,,,
2015,12,17,4,US,5439,N588XX,DFW,ATL,636,656,20,40,736,163,190,138,1107,954,12,919,1006,22,0,0,,0.0,0.0,0.0,22.0,0.0
2015,7,30,4,NK,3210,N882XX,LAS,DEN,1415,1412,-3,36,1448,204,236,191,1426,1759,9,1739,1808,-12,0,0,,,,,,
2015,4,7,2,UA,8205,N559XX,ATL,SEA,2029,2026,-3,16,2042,385,403,370,2884,252,17,254,309,-11,0,0,,,,,,
2015,7,11,6,F9,9660,N441XX,MIA,ATL,1203,1157,-6,19,1216,65,81,44,272,1300,18,1308,1318,-5,0,0,,,,,,
2015,1,13,2,NK,686,N440XX,LAS,DEN,918,910,-8,11,921,341,350,323,2567,1444,16,1459,1500,-15,0,0,,,,,,
2015,6,23,2,HA,1599,N329XX,CLT,SEA,1640,1641,1,17,1658,300,313,284,2190,2142,12,2140,2154,6,0,0,,,,,,
2015,4,29,3,MQ,7343,N636XX,CLT,ORD,1511,1522,11,29,1551,224,260,212,1487,1923,19,1855,1942,20,0,0,,0.0,0.0,12.0,8.0,0.0
2015,8,4,2,MQ,4847,N413XX,MCO,CLT,2247,2303,16,38,2341,308,335,285,2158,426,12,355,438,20,0,0,,0.0,0.0,15.0,5.0,0.0
2015,5,17,7,WN,6031,N955XX,SFO,LAX,1356,1356,0,39,1435,103,145,88,546,1603,18,1539,1621,6,0,0,,,,,,
2015,12,2,3,NK,6566,N675XX,SEA,LAS,1632,1632,0,34,1706,244,278,225,1753,2051,19,2036,2110,-2,0,0,,,,,,
2015,8,15,6,UA,3448,N292XX,IAH,ORD,700,653,-7,34,727,291,307,264,2018,1151,9,1151,1200,2,0,0,,,,,,
2015,6,9,2,B6,582,N318XX,ATL,MCO,714,705,-9,40,745,320,353,295,2305,1240,18,1234,1258,-7,0,0,,,,,,
2015,7,20,1,WN,1753,N211XX,JFK,MCO,1230,1221,-9,34,1255,78,100,56,458,1351,10,1348,1401,-3,0,0,,,,,,
2015,5,13,3,VX,8424,N288XX,SEA,CLT,1942,1947,5,24,2011,77,88,56,385,2107,8,2059,2115,-2,0,0,,,,,,
2015,2,8,7,F9,6368,N641XX,JFK,DEN,936,932,-4,39,1011,74,106,51,300,1102,16,1050,1118,1,0,0,,,,,,
2015,7,11,6,MQ,5928,N311XX,CLT,SFO,1752,1843,51,30,1913,336,361,325,2488,38,6,2328,44,45,0,0,,0.0,0.0,8.0,37.0,0.0
2015,10,30,5,B6,9597,N325XX,JFK,MCO,2315,2323,8,16,2339,396,410,379,2919,558,15,551,613,3,0,0,,,,,,
2015,8,21,5,B6,5852,N357XX,ATL,JFK,1455,1449,-6,33,1522,213,239,192,1491,1834,14,1828,1848,-15,0,0,,,,,,
2015,7,18,6,B6,1374,N413XX,LAX,CLT,1627,1622,-5,11,1633,166,175,148,1080,1901,16,1913,1917,-14,0,0,,,,,,
2015,8,29,6,MQ,6903,N925XX,JFK,MIA,1109,1104,-5,12,1116,363,365,345,2681,1701,8,1712,1709,-15,0,0,,,,,,
2015,10,7,3,DL,8855,N496XX,LAS,MCO,1730,1730,0,24,1754,290,315,272,2128,2226,19,2220,2245,3,0,0,,,,,,
2015,5,29,5,F9,8481,N348XX,JFK,IAH,737,728,-9,14,742,134,138,111,789,933,13,951,946,-12,0,0,,,,,,
2015,9,25,5,F9,9696,N247XX,ORD,PHX,2333,2323,-10,29,2352,361,395,347,2688,539,19,534,558,-6,0,0,,,,,,
2015,7,25,6,US,3693,N583XX,PHX,MCO,1448,1439,-9,16,1455,87,91,60,449,1555,15,1615,1610,-8,0,0,,,,,,
2015,1,13,2,AA,6260,N718XX,CLT,ATL,509,503,-6,33,536,232,262,211,1613,907,18,901,925,-3,0,0,,,,,,
2015,12,29,2,WN,9238,N734XX,MCO,SFO,647,637,-10,17,654,281,279,251,2078,1105,11,1128,1116,-4,0,0,,,,,,
2015,10,25,7,OO,1299,N509XX,JFK,DFW,531,536,5,11,547,330,320,301,2345,1048,8,1101,1056,13,0,0,,,,,,
2015,12,30,3,UA,1730,N471XX,DEN,SEA,2234,2227,-7,11,2238,285,294,273,1980,311,10,319,321,-17,0,0,,,,,,
2015,2,24,2,F9,4658,N624XX,MIA,LAS,526,541,15,40,621,55,89,42,247,703,7,621,710,24,0,0,,0.0,0.0,0.0,24.0,0.0
2015,3,1,7,EV,907,N263XX,IAH,DEN,1512,1506,-6,23,1529,365,368,340,2630,2109,5,2117,2114,-3,0,0,,,,,,
2015,8,13,4,AA,908,N404XX,ORD,IAH,522,519,-3,21,540,55,76,43,202,623,12,617,635,-3,0,0,,,,,,
2015,4,24,5,OO,4504,N146XX,DEN,LAX,1805,1758,-7,28,1826,309,333,286,2198,2312,19,2314,2331,-7,0,0,,,,,,
2015,1,25,7,F9,1597,N322XX,CLT,MCO,1241,1258,17,30,1328,199,214,171,1430,1619,13,1600,1632,24,0,0,,0.0,0.0,9.0,9.0,6.0
2015,2,19,4,OO,6125,N624XX,MCO,MIA,803,757,-6,12,809,207,204,184,1373,1113,8,1130,1121,-13,0,0,,,,,,
2015,2,1,7,US,737,N166XX,PHX,IAH,1146,1226,40,30,1256,103,126,91,580,1427,5,1329,1432,40,0,0,,0.0,0.0,0.0,40.0,0.0
2015,3,27,5,HA,9883,N329XX,IAH,DFW,739,743,4,29,812,70,105,56,396,908,20,849,928,12,0,0,,,,,,
2015,1,29,4,OO,6961,N578XX,ORD,SEA,1258,1248,-10,15,1303,342,354,331,2471,1834,8,1840,1842,-8,0,0,,,,,,
2015,6,1,1,B6,681,N236XX,DEN,PHX,1844,1835,-9,18,1853,307,300,277,2206,2330,5,2351,2335,-9,0,0,,,,,,
2015,5,12,2,UA,5672,N628XX,DEN,CLT,1115,1119,4,19,1138,136,150,117,832,1335,14,1331,1349,10,0,0,,,,,,
2015,4,11,6,UA,4067,N937XX,DEN,MCO,1416,1416,0,35,1451,387,427,376,2812,2107,16,2043,2123,0,0,0,,,,,,
2015,10,1,4,NK,5233,N833XX,ATL,ORD,1313,1318,5,40,1358,250,266,221,1822,1739,5,1723,1744,6,0,0,,,,,,
2015,3,28,6,NK,1626,N861XX,ATL,DFW,1409,1439,30,30,1509,395,416,374,2983,2123,12,2044,2135,29,0,0,,0.0,0.0,0.0,29.0,0.0
2015,3,19,4,F9,9174,N792XX,PHX,DEN,1845,1856,11,23,1919,156,162,134,1041,2133,5,2121,2138,16,0,0,,0.0,0.0,0.0,16.0,0.0
2015,4,2,4,OO,6187,N548XX,ATL,DEN,1019,1016,-3,17,1033,156,174,139,1050,1252,18,1255,1310,-3,0,0,,,,,,
2015,12,6,7,VX,4735,N364XX,PHX,LAS,2347,2347,0,35,22,251,287,232,1826,414,20,358,434,1,0,0,,,,,,
2015,10,13,2,VX,3171,N884XX,LAX,DFW,2020,2011,-9,12,2023,125,115,95,743,2158,8,2225,2206,-4,0,0,,,,,,
2015,8,8,6,VX,3169,N113XX,ATL,MCO,2155,2207,12,11,2218,226,244,213,1576,151,20,141,211,10,0,0,,,,,,
2015,4,13,1,MQ,3388,N420XX,SEA,DFW,2259,2303,4,19,2322,301,317,284,2149,406,14,400,420,7,0,0,,,,,,
2015,2,2,1,WN,241,N384XX,IAH,JFK,1016,1008,-8,10,1018,300,296,278,2242,1456,8,1516,1504,-18,0,0,,,,,,
2015,7,13,1,DL,4510,N477XX,SFO,SEA,917,925,8,17,942,392,397,369,2900,1551,11,1549,1602,3,0,0,,,,,,
2015,7,31,5,AA,6696,N175XX,LAS,LAX,1359,1349,-10,38,1427,95,123,73,605,1540,12,1534,1552,-18,0,0,,,,,,
2015,5,26,2,AS,8387,N515XX,ATL,JFK,516,506,-10,38,544,362,395,352,2629,1136,5,1118,1141,-14,0,0,,,,,,
2015,4,1,3,OO,629,N148XX,ATL,SFO,558,603,5,33,636,160,199,146,1061,902,20,838,922,13,0,0,,,,,,
2015,9,19,6,AA,2058,N976XX,SEA,LAX,1216,1208,-8,18,1226,52,59,27,247,1253,14,1308,1307,2,0,0,,,,,,
2015,2,6,5,MQ,2867,N320XX,MCO,JFK,1125,1329,124,15,1344,70,90,55,380,1439,20,1235,1459,130,0,0,,0.0,0.0,83.0,47.0,0.0
2015,3,31,2,AS,1383,N979XX,JFK,SFO,654,657,3,30,727,231,241,201,1571,1048,10,1045,1058,0,0,0,,,,,,
2015,6,17,3,HA,2833,N336XX,JFK,SEA,2042,2045,3,36,2121,132,168,117,753,2318,15,2254,2333,10,0,0,,,,,,
2015,12,31,4,B6,2299,N135XX,SFO,PHX,702,655,-7,28,723,227,248,207,1596,1050,13,1049,1103,-7,0,0,,,,,,
2015,1,16,5,B6,1755,N179XX,SEA,LAX,602,600,-2,34,634,65,96,42,332,716,20,707,736,-9,0,0,,,,,,
2015,9,7,1,EV,7699,N472XX,LAS,SEA,833,1048,135,18,1106,283,296,258,2059,1524,20,1316,1544,139,0,0,,0.0,0.0,11.0,128.0,0.0
2015,11,20,5,AA,1170,N779XX,MIA,DEN,624,621,-3,18,639,246,244,219,1755,1018,7,1030,1025,1,0,0,,,,,,
2015,3,16,1,VX,3052,N969XX,MCO,DFW,719,724,5,20,744,396,415,379,2945,1403,16,1355,1419,9,0,0,,,,,,
2015,3,13,5,F9,6264,N429XX,LAS,CLT,1828,1827,-1,17,1844,207,208,181,1338,2145,10,2155,2155,-9,0,0,,,,,,
2015,9,3,4,MQ,9116,N602XX,PHX,DEN,2057,2052,-5,20,2112,134,155,115,836,2307,20,2311,2327,-2,0,0,,,,,,
2015,8,1,6,B6,5493,N596XX,MIA,JFK,553,550,-3,18,608,263,268,241,1942,1009,9,1016,1018,4,0,0,,,,,,
2015,5,5,2,NK,4830,N766XX,LAS,ORD,512,516,4,14,530,215,233,202,1546,852,17,847,909,14,0,0,,,,,,
2015,12,3,4,MQ,8446,N981XX,PHX,LAS,2132,2127,-5,40,2207,341,376,318,2551,325,18,313,343,0,0,0,,,,,,
2015,10,8,4,AA,8877,N658XX,LAS,SEA,519,518,-1,33,551,396,434,381,2898,1212,20,1155,1232,1,0,0,,,,,,
2015,8,22,6,B6,2919,N734XX,PHX,LAX,627,639,12,23,702,79,92,62,479,804,7,746,811,12,0,0,,,,,,
2015,8,18,2,US,6607,N287XX,SEA,LAX,1406,1409,3,11,1420,121,118,94,664,1554,13,1607,1607,13,0,0,,,,,,
2015,7,2,4,WN,1589,N105XX,DFW,SEA,1829,1825,-4,21,1846,294,301,266,2035,2312,14,2323,2326,-9,0,0,,,,,,
2015,11,20,5,HA,8829,N687XX,ORD,DEN,1537,0,0,37,0,228,0,0,1517,0,6,2217,0,0,0,1,A,,,,,
2015,5,30,6,HA,8375,N318XX,IAH,MCO,1948,1955,7,24,2019,171,181,148,1156,2247,9,2239,2256,13,0,0,,,,,,
2015,3,14,6,UA,2457,N328XX,SEA,DFW,1230,1227,-3,13,1240,203,217,191,1318,1551,13,1553,1604,-5,0,0,,,,,,
2015,8,6,4,MQ,8450,N152XX,PHX,JFK,1823,1816,-7,20,1836,143,149,121,890,2037,8,2046,2045,-17,0,0,,,,,,
2015,3,8,7,DL,5248,N976XX,IAH,LAX,907,858,-9,26,924,87,101,69,534,1033,6,1034,1039,-11,0,0,,,,,,
2015,12,9,3,OO,1525,N650XX,LAX,LAS,1214,1218,4,32,1250,192,227,175,1281,1545,20,1526,1605,-2,0,0,,,,,,
2015,3,13,5,DL,8124,N286XX,PHX,ATL,1255,1258,3,14,1312,125,128,107,748,1459,7,1500,1506,3,0,0,,,,,,
2015,7,11,6,NK,8300,N146XX,ORD,MCO,1035,1058,23,38,1136,110,150,98,694,1314,14,1225,1328,25,0,0,,0.0,0.0,0.0,25.0,0.0
2015,3,27,5,EV,5359,N843XX,MCO,ORD,1957,1953,-4,17,2010,313,306,283,2193,53,6,110,59,-11,0,0,,,,,,
2015,11,25,3,F9,6546,N512XX,SFO,LAX,542,543,1,29,612,381,405,358,2777,1210,18,1203,1228,-8,0,0,,,,,,
2015,5,7,4,VX,9110,N652XX,SEA,LAS,757,749,-8,18,807,390,401,377,2877,1424,6,1427,1430,1,0,0,,,,,,
2015,3,2,1,EV,2467,N598XX,MCO,IAH,1021,1017,-4,33,1050,135,150,111,780,1241,6,1236,1247,-10,0,0,,,,,,
2015,1,17,6,MQ,8343,N521XX,SEA,PHX,1054,1049,-5,33,1122,380,410,365,2864,1727,12,1714,1739,4,0,0,,,,,,
2015,9,30,3,B6,3216,N609XX,SEA,JFK,2301,2302,1,15,2317,175,180,154,1083,151,11,156,202,4,0,0,,,,,,
2015,2,20,5,OO,7490,N417XX,SFO,SEA,910,919,9,29,948,244,266,232,1755,1340,5,1314,1345,17,0,0,,0.0,0.0,0.0,17.0,0.0
2015,3,4,3,MQ,646,N314XX,JFK,DEN,1625,1616,-9,33,1649,190,213,168,1247,1937,12,1935,1949,-14,0,0,,,,,,
2015,9,30,3,VX,6478,N234XX,MIA,LAX,911,949,38,33,1022,353,374,333,2620,1555,8,1504,1603,41,0,0,,0.0,0.0,0.0,39.0,2.0
2015,6,3,3,UA,9923,N370XX,PHX,MIA,935,935,0,36,1011,393,412,371,2857,1622,5,1608,1627,4,0,0,,,,,,
2015,5,4,1,NK,2121,N566XX,LAS,JFK,1818,1825,7,13,1838,163,163,143,1041,2101,7,2101,2108,-2,0,0,,,,,,
2015,2,9,1,US,1815,N735XX,LAS,MCO,1910,1902,-8,12,1914,90,93,74,496,2028,7,2040,2035,-15,0,0,,,,,,
2015,4,4,6,HA,3346,N832XX,SFO,JFK,1111,1101,-10,30,1131,148,176,136,995,1347,10,1339,1357,-20,0,0,,,,,,
2015,8,6,4,WN,5308,N464XX,IAH,SEA,1330,1329,-1,29,1358,265,286,244,1963,1802,13,1755,1815,-10,0,0,,,,,,
2015,1,8,4,F9,3268,N402XX,LAX,MIA,2019,2201,102,21,2222,191,199,168,1372,110,10,2330,120,104,0,0,,0.0,0.0,0.0,84.0,20.0
2015,8,14,5,B6,1229,N835XX,MIA,IAH,1644,1639,-5,32,1711,349,363,325,2616,2236,6,2233,2242,-8,0,0,,,,,,
2015,3,3,2,VX,6520,N252XX,MIA,JFK,643,641,-2,29,710,96,112,66,564,816,17,819,833,-1,0,0,,,,,,
2015,6,1,1,MQ,3335,N470XX,ORD,CLT,1544,1549,5,34,1623,208,250,198,1394,1941,18,1912,1959,-2,0,0,,,,,,
2015,5,24,7,HA,6876,N443XX,MIA,LAX,829,842,13,24,906,89,116,75,459,1021,17,958,1038,13,0,0,,,,,,
2015,4,7,2,EV,5838,N308XX,IAH,MCO,1444,1439,-5,28,1507,384,390,354,2758,2101,8,2108,2109,-8,0,0,,,,,,
2015,7,16,4,AA,710,N550XX,JFK,DEN,845,0,0,16,0,298,0,0,2224,0,20,1942,0,0,0,1,B,,,,,
2015,4,19,7,UA,7589,N715XX,DEN,JFK,922,0,0,21,0,140,0,0,813,0,18,1704,0,0,0,1,C,,,,,
2015,8,6,4,OO,4492,N157XX,LAX,IAH,1328,1318,-10,24,1342,392,393,364,2921,1946,5,2000,1951,-11,0,0,,,,,,
2015,7,2,4,US,737,N741XX,PHX,CLT,2159,2156,-3,15,2211,345,357,331,2482,342,11,344,353,-8,0,0,,,,,,
